id,name,type,district_id
5381,"Xã Châu Hồng",Xã,302
5382,"Xã Đồng Hợp",Xã,302
5383,"Xã Châu Thành",Xã,302
5384,"Xã Liên Hợp",Xã,302
5385,"Xã Châu Lộc",Xã,302
5386,"Xã Tam Hợp",Xã,302
5387,"Xã Châu Cường",Xã,302
5388,"Xã Châu Quang",Xã,302
5389,"Xã Thọ Hợp",Xã,302
5390,"Xã Minh Hợp",Xã,302
5391,"Xã Nghĩa Xuân",Xã,302
5392,"Xã Châu Thái",Xã,302
5393,"Xã Châu Đình",Xã,302
5394,"Xã Văn Lợi",Xã,302
5395,"Xã Nam Sơn",Xã,302
5396,"Xã Châu Lý",Xã,302
5397,"Xã Hạ Sơn",Xã,302
5398,"Xã Bắc Sơn",Xã,302
5399,"Thị trấn Cầu Giát","Thị trấn",303
5400,"Xã Quỳnh Thắng",Xã,303
5401,"Xã Quỳnh Vinh",Xã,314
5402,"Xã Quỳnh Lộc",Xã,314
5403,"Phường Quỳnh Thiện",Phường,314
5404,"Xã Quỳnh Lập",Xã,314
5405,"Xã Quỳnh Trang",Xã,314
5406,"Xã Quỳnh Tân",Xã,303
5407,"Xã Quỳnh Châu",Xã,303
5408,"Phường Mai Hùng",Phường,314
5409,"Phường Quỳnh Dị",Phường,314
5410,"Phường Quỳnh Xuân",Phường,314
5411,"Phường Quỳnh Phương",Phường,314
5412,"Xã Quỳnh Liên",Xã,314
5413,"Xã Tân Sơn",Xã,303
5414,"Xã Quỳnh Văn",Xã,303
5415,"Xã Ngọc Sơn",Xã,303
5416,"Xã Quỳnh Tam",Xã,303
5417,"Xã Quỳnh Hoa",Xã,303
5418,"Xã Quỳnh Thạch",Xã,303
5419,"Xã Quỳnh Bảng",Xã,303
5420,"Xã Quỳnh Mỹ",Xã,303
5421,"Xã Quỳnh Thanh",Xã,303
5422,"Xã Quỳnh Hậu",Xã,303
5423,"Xã Quỳnh Lâm",Xã,303
5424,"Xã Quỳnh Đôi",Xã,303
5425,"Xã Quỳnh Lương",Xã,303
5426,"Xã Quỳnh Hồng",Xã,303
5427,"Xã Quỳnh Yên",Xã,303
5428,"Xã Quỳnh Bá",Xã,303
5429,"Xã Quỳnh Minh",Xã,303
5430,"Xã Quỳnh Diễn",Xã,303
5431,"Xã Quỳnh Hưng",Xã,303
5432,"Xã Quỳnh Giang",Xã,303
5433,"Xã Quỳnh Ngọc",Xã,303
5434,"Xã Quỳnh Nghĩa",Xã,303
5435,"Xã An Hòa",Xã,303
5436,"Xã Tiến Thủy",Xã,303
5437,"Xã Sơn Hải",Xã,303
5438,"Xã Quỳnh Thọ",Xã,303
5439,"Xã Quỳnh Thuận",Xã,303
5440,"Xã Quỳnh Long",Xã,303
5441,"Xã Tân Thắng",Xã,303
5442,"Thị trấn Con Cuông","Thị trấn",304
5443,"Xã Bình Chuẩn",Xã,304
5444,"Xã Lạng Khê",Xã,304
5445,"Xã Cam Lâm",Xã,304
5446,"Xã Thạch Ngàn",Xã,304
5447,"Xã Đôn Phục",Xã,304
5448,"Xã Mậu Đức",Xã,304
5449,"Xã Châu Khê",Xã,304
5450,"Xã Chi Khê",Xã,304
5451,"Xã Bồng Khê",Xã,304
5452,"Xã Yên Khê",Xã,304
5453,"Xã Lục Dạ",Xã,304
5454,"Xã Môn Sơn",Xã,304
5455,"Thị trấn Tân Kỳ","Thị trấn",305
5456,"Xã Tân Hợp",Xã,305
5457,"Xã Tân Phú",Xã,305
5458,"Xã Tân Xuân",Xã,305
5459,"Xã Giai Xuân",Xã,305
5460,"Xã Nghĩa Bình",Xã,305
5461,"Xã Nghĩa Đồng",Xã,305
5462,"Xã Đồng Văn",Xã,305
5463,"Xã Nghĩa Thái",Xã,305
5464,"Xã Nghĩa Hợp",Xã,305
5465,"Xã Nghĩa Hoàn",Xã,305
5466,"Xã Nghĩa Phúc",Xã,305
5467,"Xã Tiên Kỳ",Xã,305
5468,"Xã Tân An",Xã,305
5469,"Xã Nghĩa Dũng",Xã,305
5470,"Xã Tân Long",Xã,305
5471,"Xã Kỳ Sơn",Xã,305
5472,"Xã Hương Sơn",Xã,305
5473,"Xã Kỳ Tân",Xã,305
5474,"Xã Phú Sơn",Xã,305
5475,"Xã Tân Hương",Xã,305
5476,"Xã Nghĩa Hành",Xã,305
5477,"Thị trấn Anh Sơn","Thị trấn",306
5478,"Xã Thọ Sơn",Xã,306
5479,"Xã Thành Sơn",Xã,306
5480,"Xã Bình Sơn",Xã,306
5481,"Xã Tam Sơn",Xã,306
5482,"Xã Đỉnh Sơn",Xã,306
5483,"Xã Hùng Sơn",Xã,306
5484,"Xã Cẩm Sơn",Xã,306
5485,"Xã Đức Sơn",Xã,306
5486,"Xã Tường Sơn",Xã,306
5487,"Xã Hoa Sơn",Xã,306
5488,"Xã Tào Sơn",Xã,306
5489,"Xã Vĩnh Sơn",Xã,306
5490,"Xã Lạng Sơn",Xã,306
5491,"Xã Hội Sơn",Xã,306
5492,"Xã Thạch Sơn",Xã,306
5493,"Xã Phúc Sơn",Xã,306
5494,"Xã Long Sơn",Xã,306
5495,"Xã Khai Sơn",Xã,306
5496,"Xã Lĩnh Sơn",Xã,306
5497,"Xã Cao Sơn",Xã,306
5498,"Thị trấn Diễn Châu","Thị trấn",307
5499,"Xã Diễn Lâm",Xã,307
5500,"Xã Diễn Đoài",Xã,307
5501,"Xã Diễn Trường",Xã,307
5502,"Xã Diễn Yên",Xã,307
5503,"Xã Diễn Hoàng",Xã,307
5504,"Xã Diễn Hùng",Xã,307
5505,"Xã Diễn Mỹ",Xã,307
5506,"Xã Diễn Hồng",Xã,307
5507,"Xã Diễn Phong",Xã,307
5508,"Xã Diễn Hải",Xã,307
5509,"Xã Diễn Tháp",Xã,307
5510,"Xã Diễn Liên",Xã,307
5511,"Xã Diễn Vạn",Xã,307
5512,"Xã Diễn Kim",Xã,307
5513,"Xã Diễn Kỷ",Xã,307
5514,"Xã Diễn Xuân",Xã,307
5515,"Xã Diễn Thái",Xã,307
5516,"Xã Diễn Đồng",Xã,307
5517,"Xã Diễn Bích",Xã,307
5518,"Xã Diễn Hạnh",Xã,307
5519,"Xã Diễn Ngọc",Xã,307
5520,"Xã Diễn Quảng",Xã,307
5521,"Xã Diễn Nguyên",Xã,307
5522,"Xã Diễn Hoa",Xã,307
5523,"Xã Diễn Thành",Xã,307
5524,"Xã Diễn Phúc",Xã,307
5525,"Xã Diễn Cát",Xã,307
5526,"Xã Diễn Thịnh",Xã,307
5527,"Xã Diễn Tân",Xã,307
5528,"Xã Minh Châu",Xã,307
5529,"Xã Diễn Thọ",Xã,307
5530,"Xã Diễn Lợi",Xã,307
5531,"Xã Diễn Lộc",Xã,307
5532,"Xã Diễn Trung",Xã,307
5533,"Xã Diễn An",Xã,307
5534,"Xã Diễn Phú",Xã,307
5535,"Thị trấn Yên Thành","Thị trấn",308
5536,"Xã Mã Thành",Xã,308
5537,"Xã Tiến Thành",Xã,308
5538,"Xã Lăng Thành",Xã,308
5539,"Xã Tân Thành",Xã,308
5540,"Xã Đức Thành",Xã,308
5541,"Xã Kim Thành",Xã,308
5542,"Xã Hậu Thành",Xã,308
5543,"Xã Hùng Thành",Xã,308
5544,"Xã Đô Thành",Xã,308
5545,"Xã Thọ Thành",Xã,308
5546,"Xã Quang Thành",Xã,308
5547,"Xã Tây Thành",Xã,308
5548,"Xã Phúc Thành",Xã,308
5549,"Xã Hồng Thành",Xã,308
5550,"Xã Đồng Thành",Xã,308
5551,"Xã Phú Thành",Xã,308
5552,"Xã Hoa Thành",Xã,308
5553,"Xã Tăng Thành",Xã,308
5554,"Xã Văn Thành",Xã,308
5555,"Xã Thịnh Thành",Xã,308
5556,"Xã Hợp Thành",Xã,308
5557,"Xã Xuân Thành",Xã,308
5558,"Xã Bắc Thành",Xã,308
5559,"Xã Nhân Thành",Xã,308
5560,"Xã Trung Thành",Xã,308
5561,"Xã Long Thành",Xã,308
5562,"Xã Minh Thành",Xã,308
5563,"Xã Nam Thành",Xã,308
5564,"Xã Vĩnh Thành",Xã,308
5565,"Xã Lý Thành",Xã,308
5566,"Xã Khánh Thành",Xã,308
5567,"Xã Viên Thành",Xã,308
5568,"Xã Đại Thành",Xã,308
5569,"Xã Liên Thành",Xã,308
5570,"Xã Bảo Thành",Xã,308
5571,"Xã Mỹ Thành",Xã,308
5572,"Xã Công Thành",Xã,308
5573,"Xã Sơn Thành",Xã,308
5574,"Thị trấn Đô Lương","Thị trấn",309
5575,"Xã Giang Sơn Đông",Xã,309
5576,"Xã Giang Sơn Tây",Xã,309
5577,"Xã Lam Sơn",Xã,309
5578,"Xã Bồi Sơn",Xã,309
5579,"Xã Hồng Sơn",Xã,309
5580,"Xã Bài Sơn",Xã,309
5581,"Xã Ngọc Sơn",Xã,309
5582,"Xã Bắc Sơn",Xã,309
5583,"Xã Tràng Sơn",Xã,309
5584,"Xã Thượng Sơn",Xã,309
5585,"Xã Hòa Sơn",Xã,309
5586,"Xã Đặng Sơn",Xã,309
5587,"Xã Đông Sơn",Xã,309
5588,"Xã Nam Sơn",Xã,309
5589,"Xã Lưu Sơn",Xã,309
5590,"Xã Yên Sơn",Xã,309
5591,"Xã Văn Sơn",Xã,309
5592,"Xã Đà Sơn",Xã,309
5593,"Xã Lạc Sơn",Xã,309
5594,"Xã Tân Sơn",Xã,309
5595,"Xã Thái Sơn",Xã,309
5596,"Xã Quang Sơn",Xã,309
5597,"Xã Thịnh Sơn",Xã,309
5598,"Xã Trung Sơn",Xã,309
5599,"Xã Xuân Sơn",Xã,309
5600,"Xã Minh Sơn",Xã,309
5601,"Xã Thuận Sơn",Xã,309
5602,"Xã Nhân Sơn",Xã,309
5603,"Xã Hiến Sơn",Xã,309
5604,"Xã Mỹ Sơn",Xã,309
5605,"Xã Trù Sơn",Xã,309
5606,"Xã Đại Sơn",Xã,309
5607,"Thị trấn Thanh Chương","Thị trấn",310
5608,"Xã Cát Văn",Xã,310
5609,"Xã Thanh Nho",Xã,310
5610,"Xã Hạnh Lâm",Xã,310
5611,"Xã Thanh Sơn",Xã,310
5612,"Xã Thanh Hòa",Xã,310
5613,"Xã Phong Thịnh",Xã,310
5614,"Xã Thanh Phong",Xã,310
5615,"Xã Thanh Mỹ",Xã,310
5616,"Xã Thanh Tiên",Xã,310
5617,"Xã Thanh Liên",Xã,310
5618,"Xã Đại Đồng",Xã,310
5619,"Xã Thanh Đồng",Xã,310
5620,"Xã Thanh Ngọc",Xã,310
5621,"Xã Thanh Hương",Xã,310
5622,"Xã Ngọc Lâm",Xã,310
5623,"Xã Thanh Lĩnh",Xã,310
5624,"Xã Đồng Văn",Xã,310
5625,"Xã Ngọc Sơn",Xã,310
5626,"Xã Thanh Thịnh",Xã,310
5627,"Xã Thanh An",Xã,310
5628,"Xã Thanh Chi",Xã,310
5629,"Xã Xuân Tường",Xã,310
5630,"Xã Thanh Dương",Xã,310
5631,"Xã Thanh Lương",Xã,310
5632,"Xã Thanh Khê",Xã,310
5633,"Xã Võ Liệt",Xã,310
5634,"Xã Thanh Long",Xã,310
5635,"Xã Thanh Thủy",Xã,310
5636,"Xã Thanh Khai",Xã,310
5637,"Xã Thanh Yên",Xã,310
5638,"Xã Thanh Hà",Xã,310
5639,"Xã Thanh Giang",Xã,310
5640,"Xã Thanh Tùng",Xã,310
5641,"Xã Thanh Lâm",Xã,310
5642,"Xã Thanh Mai",Xã,310
5643,"Xã Thanh Xuân",Xã,310
5644,"Xã Thanh Đức",Xã,310
5645,"Thị trấn Quán Hành","Thị trấn",311
5646,"Xã Nghi Văn",Xã,311
5647,"Xã Nghi Yên",Xã,311
5648,"Xã Nghi Tiến",Xã,311
5649,"Xã Nghi Hưng",Xã,311
5650,"Xã Nghi Đồng",Xã,311
5651,"Xã Nghi Thiết",Xã,311
5652,"Xã Nghi Lâm",Xã,311
5653,"Xã Nghi Quang",Xã,311
5654,"Xã Nghi Kiều",Xã,311
5655,"Xã Nghi Mỹ",Xã,311
5656,"Xã Nghi Phương",Xã,311
5657,"Xã Nghi Thuận",Xã,311
5658,"Xã Nghi Long",Xã,311
5659,"Xã Nghi Xá",Xã,311
5660,"Xã Nghi Hoa",Xã,311
5661,"Xã Khánh Hợp",Xã,311
5662,"Xã Nghi Thịnh",Xã,311
5663,"Xã Nghi Công Bắc",Xã,311
5664,"Xã Nghi Công Nam",Xã,311
5665,"Xã Nghi Thạch",Xã,311
5666,"Xã Nghi Trung",Xã,311
5667,"Xã Nghi Trường",Xã,311
5668,"Xã Nghi Diên",Xã,311
5669,"Xã Nghi Phong",Xã,311
5670,"Xã Nghi Xuân",Xã,311
5671,"Xã Nghi Liên",Xã,294
5672,"Xã Nghi Vạn",Xã,311
5673,"Xã Nghi Ân",Xã,294
5674,"Xã Phúc Thọ",Xã,311
5675,"Xã Nghi Kim",Xã,294
5676,"Xã Nghi Đức",Xã,294
5677,"Xã Nghi Thái",Xã,311
5678,"Xã Nam Hưng",Xã,312
5679,"Xã Nam Nghĩa",Xã,312
5680,"Xã Nam Thanh",Xã,312
5681,"Xã Nam Anh",Xã,312
5682,"Xã Nam Xuân",Xã,312
5683,"Xã Nam Thái",Xã,312
5684,"Thị trấn Nam Đàn","Thị trấn",312
5685,"Xã Nam Lĩnh",Xã,312
5686,"Xã Nam Giang",Xã,312
5687,"Xã Xuân Hòa",Xã,312
5688,"Xã Hùng Tiến",Xã,312
5689,"Xã Thượng Tân Lộc",Xã,312
5690,"Xã Kim Liên",Xã,312
5691,"Xã Hồng Long",Xã,312
5692,"Xã Xuân Lâm",Xã,312
5693,"Xã Nam Cát",Xã,312
5694,"Xã Khánh Sơn",Xã,312
5695,"Xã Trung Phúc Cường",Xã,312
5696,"Xã Nam Kim",Xã,312
5697,"Thị trấn Hưng Nguyên","Thị trấn",313
5698,"Xã Hưng Trung",Xã,313
5699,"Xã Hưng Yên",Xã,313
5700,"Xã Hưng Yên Bắc",Xã,313
5701,"Xã Hưng Tây",Xã,313
5702,"Xã Hưng Chính",Xã,294
5703,"Xã Hưng Đạo",Xã,313
5704,"Xã Hưng Mỹ",Xã,313
5705,"Xã Hưng Thịnh",Xã,313
5706,"Xã Hưng Lĩnh",Xã,313
5707,"Xã Hưng Thông",Xã,313
5708,"Xã Hưng Tân",Xã,313
5709,"Xã Hưng Lợi",Xã,313
5710,"Xã Hưng Nghĩa",Xã,313
5711,"Xã Hưng Phúc",Xã,313
5712,"Xã Long Xá",Xã,313
5713,"Xã Châu Nhân",Xã,313
5714,"Xã Xuân Lam",Xã,313
5715,"Xã Hưng Thành",Xã,313
5716,"Phường Trần Phú",Phường,315
5717,"Phường Nam Hà",Phường,315
5718,"Phường Bắc Hà",Phường,315
5719,"Phường Nguyễn Du",Phường,315
5720,"Phường Tân Giang",Phường,315
5721,"Phường Đại Nài",Phường,315
5722,"Phường Hà Huy Tập",Phường,315
5723,"Xã Thạch Trung",Xã,315
5724,"Phường Thạch Quý",Phường,315
5725,"Phường Thạch Linh",Phường,315
5726,"Phường Văn Yên",Phường,315
5727,"Xã Thạch Hạ",Xã,315
5728,"Xã Đồng Môn",Xã,315
5729,"Xã Thạch Hưng",Xã,315
5730,"Xã Thạch Bình",Xã,315
5731,"Phường Bắc Hồng",Phường,316
5732,"Phường Nam Hồng",Phường,316
5733,"Phường Trung Lương",Phường,316
5734,"Phường Đức Thuận",Phường,316
5735,"Phường Đậu Liêu",Phường,316
5736,"Xã Thuận Lộc",Xã,316
5737,"Thị trấn Phố Châu","Thị trấn",317
5738,"Thị trấn  Tây Sơn","Thị trấn",317
5739,"Xã Sơn Hồng",Xã,317
5740,"Xã Sơn Tiến",Xã,317
5741,"Xã Sơn Lâm",Xã,317
5742,"Xã Sơn Lễ",Xã,317
5743,"Xã Sơn Giang",Xã,317
5744,"Xã Sơn Lĩnh",Xã,317
5745,"Xã An Hòa Thịnh",Xã,317
5746,"Xã Sơn Tây",Xã,317
5747,"Xã Sơn Ninh",Xã,317
5748,"Xã Sơn Châu",Xã,317
5749,"Xã Tân Mỹ Hà",Xã,317
5750,"Xã Quang Diệm",Xã,317
5751,"Xã Sơn Trung",Xã,317
5752,"Xã Sơn Bằng",Xã,317
5753,"Xã Sơn Bình",Xã,317
5754,"Xã Sơn Kim 1",Xã,317
5755,"Xã Sơn Kim 2",Xã,317
5756,"Xã Sơn Trà",Xã,317
5757,"Xã Sơn Long",Xã,317
5758,"Xã Kim Hoa",Xã,317
5759,"Xã Sơn Hàm",Xã,317
5760,"Xã Sơn Phú",Xã,317
5761,"Xã Sơn Trường",Xã,317
5762,"Thị trấn Đức Thọ","Thị trấn",318
5763,"Xã Quang Vĩnh",Xã,318
5764,"Xã Tùng Châu",Xã,318
5765,"Xã Trường Sơn",Xã,318
5766,"Xã Liên Minh",Xã,318
5767,"Xã Yên Hồ",Xã,318
5768,"Xã Tùng Ảnh",Xã,318
5769,"Xã Bùi La Nhân",Xã,318
5770,"Xã Thanh Bình Thịnh",Xã,318
5771,"Xã Lâm Trung Thủy",Xã,318
5772,"Xã Hòa Lạc",Xã,318
5773,"Xã Tân Dân",Xã,318
5774,"Xã An Dũng",Xã,318
5775,"Xã Đức Đồng",Xã,318
5776,"Xã Đức Lạng",Xã,318
5777,"Xã Tân Hương",Xã,318
5778,"Thị trấn Vũ Quang","Thị trấn",319
5779,"Xã Ân Phú",Xã,319
5780,"Xã Đức Giang",Xã,319
5781,"Xã Đức Lĩnh",Xã,319
5782,"Xã Thọ Điền",Xã,319
5783,"Xã Đức Hương",Xã,319
5784,"Xã Đức Bồng",Xã,319
5785,"Xã Đức Liên",Xã,319
5786,"Xã Hương Minh",Xã,319
5787,"Xã Quang Thọ",Xã,319
5788,"Thị trấn Xuân An","Thị trấn",320
5789,"Xã Xuân Hội",Xã,320
5790,"Xã Đan Trường",Xã,320
5791,"Xã Xuân Phổ",Xã,320
5792,"Xã Xuân Hải",Xã,320
5793,"Xã Xuân Giang",Xã,320
5794,"Thị trấn Tiên Điền","Thị trấn",320
5795,"Xã Xuân Yên",Xã,320
5796,"Xã Xuân Mỹ",Xã,320
5797,"Xã Xuân Thành",Xã,320
5798,"Xã Xuân Viên",Xã,320
5799,"Xã Xuân Hồng",Xã,320
5800,"Xã Cỗ Đạm",Xã,320
5801,"Xã Xuân Liên",Xã,320
5802,"Xã Xuân Lĩnh",Xã,320
5803,"Xã Xuân Lam",Xã,320
5804,"Xã Cương Gián",Xã,320
5805,"Thị trấn Nghèn","Thị trấn",321
5806,"Xã Tân Lộc",Xã,326
5807,"Xã Hồng Lộc",Xã,326
5808,"Xã Thiên Lộc",Xã,321
5809,"Xã Thuần Thiện",Xã,321
5810,"Xã Thịnh Lộc",Xã,326
5811,"Xã Vượng Lộc",Xã,321
5812,"Xã Bình An",Xã,326
5813,"Xã Thanh Lộc",Xã,321
5814,"Xã Kim Song Trường",Xã,321
5815,"Xã Thường Nga",Xã,321
5816,"Xã Tùng Lộc",Xã,321
5817,"Xã Phú Lộc",Xã,321
5818,"Xã Ích Hậu",Xã,326
5819,"Xã Gia Hanh",Xã,321
5820,"Xã Khánh Vĩnh Yên",Xã,321
5821,"Xã Trung Lộc",Xã,321
5822,"Xã Xuân Lộc",Xã,321
5823,"Xã Thượng Lộc",Xã,321
5824,"Xã Quang Lộc",Xã,321
5825,"Thị trấn Đồng Lộc","Thị trấn",321
5826,"Xã Mỹ Lộc",Xã,321
5827,"Xã Sơn Lộc",Xã,321
5828,"Xã Phù Lưu",Xã,326
5829,"Thị trấn Hương Khê","Thị trấn",322
5830,"Xã Điền Mỹ",Xã,322
5831,"Xã Hà Linh",Xã,322
5832,"Xã Hương Thủy",Xã,322
5833,"Xã Hòa Hải",Xã,322
5834,"Xã Phúc Đồng",Xã,322
5835,"Xã Hương Giang",Xã,322
5836,"Xã Lộc Yên",Xã,322
5837,"Xã Hương Bình",Xã,322
5838,"Xã Hương Long",Xã,322
5839,"Xã Phú Gia",Xã,322
5840,"Xã Gia Phố",Xã,322
5841,"Xã Phú Phong",Xã,322
5842,"Xã Hương Đô",Xã,322
5843,"Xã Hương Vĩnh",Xã,322
5844,"Xã Hương Xuân",Xã,322
5845,"Xã Phúc Trạch",Xã,322
5846,"Xã Hương Trà",Xã,322
5847,"Xã Hương Trạch",Xã,322
5848,"Xã Hương Lâm",Xã,322
5849,"Xã Hương Liên",Xã,322
5850,"Thị trấn Thạch Hà","Thị trấn",323
5851,"Xã Ngọc Sơn",Xã,323
5852,"Thị trấn Lộc Hà","Thị trấn",326
5853,"Xã Thạch Hải",Xã,323
5854,"Xã Thạch Mỹ",Xã,326
5855,"Xã Thạch Kim",Xã,326
5856,"Xã Thạch Châu",Xã,326
5857,"Xã Thạch Kênh",Xã,323
5858,"Xã Thạch Sơn",Xã,323
5859,"Xã Thạch Liên",Xã,323
5860,"Xã Đỉnh Bàn",Xã,323
5861,"Xã Hộ Độ",Xã,326
5862,"Xã Việt Tiến",Xã,323
5863,"Xã Thạch Khê",Xã,323
5864,"Xã Thạch Long",Xã,323
5865,"Xã Thạch Trị",Xã,323
5866,"Xã Thạch Lạc",Xã,323
5867,"Xã Thạch Ngọc",Xã,323
5868,"Xã Tượng Sơn",Xã,323
5869,"Xã Thạch Văn",Xã,323
5870,"Xã Lưu Vĩnh Sơn",Xã,323
5871,"Xã Thạch Thắng",Xã,323
5872,"Xã Thạch Đài",Xã,323
5873,"Xã Thạch Hội",Xã,323
5874,"Xã Tân Lâm Hương",Xã,323
5875,"Xã Thạch Xuân",Xã,323
5876,"Xã Nam Điền",Xã,323
5877,"Xã Mai Phụ",Xã,326
5878,"Thị trấn Cẩm Xuyên","Thị trấn",324
5879,"Thị trấn Thiên Cầm","Thị trấn",324
5880,"Xã Yên Hòa",Xã,324
5881,"Xã Cẩm Dương",Xã,324
5882,"Xã Cẩm Bình",Xã,324
5883,"Xã Cẩm Vĩnh",Xã,324
5884,"Xã Cẩm Thành",Xã,324
5885,"Xã Cẩm Quang",Xã,324
5886,"Xã Cẩm Thạch",Xã,324
5887,"Xã Cẩm Nhượng",Xã,324
5888,"Xã Nam Phúc Thăng",Xã,324
5889,"Xã Cẩm Duệ",Xã,324
5890,"Xã Cẩm Lĩnh",Xã,324
5891,"Xã Cẩm Quan",Xã,324
5892,"Xã Cẩm Hà",Xã,324
5893,"Xã Cẩm Lộc",Xã,324
5894,"Xã Cẩm Hưng",Xã,324
5895,"Xã Cẩm Thịnh",Xã,324
5896,"Xã Cẩm Mỹ",Xã,324
5897,"Xã Cẩm Trung",Xã,324
5898,"Xã Cẩm Sơn",Xã,324
5899,"Xã Cẩm Lạc",Xã,324
5900,"Xã Cẩm Minh",Xã,324
5901,"Phường Hưng Trí",Phường,327
5902,"Xã Kỳ Xuân",Xã,325
5903,"Xã Kỳ Bắc",Xã,325
5904,"Xã Kỳ Phú",Xã,325
5905,"Xã Kỳ Phong",Xã,325
5906,"Xã Kỳ Tiến",Xã,325
5907,"Xã Kỳ Giang",Xã,325
5908,"Xã Kỳ Đồng",Xã,325
5909,"Xã Kỳ Khang",Xã,325
5910,"Xã Kỳ Ninh",Xã,327
5911,"Xã Kỳ Văn",Xã,325
5912,"Xã Kỳ Trung",Xã,325
5913,"Xã Kỳ Thọ",Xã,325
5914,"Xã Kỳ Tây",Xã,325
5915,"Xã Kỳ Lợi",Xã,327
5916,"Xã Kỳ Thượng",Xã,325
5917,"Xã Kỳ Hải",Xã,325
5918,"Xã Kỳ Thư",Xã,325
5919,"Xã Kỳ Hà",Xã,327
5920,"Xã Kỳ Châu",Xã,325
5921,"Xã Kỳ Tân",Xã,325
5922,"Phường Kỳ Trinh",Phường,327
5923,"Phường Kỳ Thịnh",Phường,327
5924,"Xã Kỳ Hoa",Xã,327
5925,"Phường Kỳ Phương",Phường,327
5926,"Phường Kỳ Long",Phường,327
5927,"Xã Lâm Hợp",Xã,325
5928,"Phường Kỳ Liên",Phường,327
5929,"Xã Kỳ Sơn",Xã,325
5930,"Xã Kỳ Nam",Xã,327
5931,"Xã Kỳ Lạc",Xã,325
5932,"Phường Hải Thành",Phường,328
5933,"Phường Đồng Phú",Phường,328
5934,"Phường Bắc Lý",Phường,328
5935,"Phường Nam Lý",Phường,328
5936,"Phường Đồng Hải",Phường,328
5937,"Phường Đồng Sơn",Phường,328
5938,"Phường Phú Hải",Phường,328
5939,"Phường Bắc Nghĩa",Phường,328
5940,"Phường Đức Ninh Đông",Phường,328
5941,"Xã Quang Phú",Xã,328
5942,"Xã Lộc Ninh",Xã,328
5943,"Xã Bảo Ninh",Xã,328
5944,"Xã Nghĩa Ninh",Xã,328
5945,"Xã Thuận Đức",Xã,328
5946,"Xã Đức Ninh",Xã,328
5947,"Thị trấn Quy Đạt","Thị trấn",329
5948,"Xã Dân Hóa",Xã,329
5949,"Xã Trọng Hóa",Xã,329
5950,"Xã Hóa Phúc",Xã,329
5951,"Xã Hồng Hóa",Xã,329
5952,"Xã Hóa Thanh",Xã,329
5953,"Xã Hóa Tiến",Xã,329
5954,"Xã Hóa Hợp",Xã,329
5955,"Xã Xuân Hóa",Xã,329
5956,"Xã Yên Hóa",Xã,329
5957,"Xã Minh Hóa",Xã,329
5958,"Xã Tân Hóa",Xã,329
5959,"Xã Hóa Sơn",Xã,329
5960,"Xã Trung Hóa",Xã,329
5961,"Xã Thượng Hóa",Xã,329
5962,"Thị trấn Đồng Lê","Thị trấn",330
5963,"Xã Hương Hóa",Xã,330
5964,"Xã Kim Hóa",Xã,330
5965,"Xã Thanh Hóa",Xã,330
5966,"Xã Thanh Thạch",Xã,330
5967,"Xã Thuận Hóa",Xã,330
5968,"Xã Lâm Hóa",Xã,330
5969,"Xã Lê Hóa",Xã,330
5970,"Xã Sơn Hóa",Xã,330
5971,"Xã Đồng Hóa",Xã,330
5972,"Xã Ngư Hóa",Xã,330
5973,"Xã Thạch Hóa",Xã,330
5974,"Xã Đức Hóa",Xã,330
5975,"Xã Phong Hóa",Xã,330
5976,"Xã Mai Hóa",Xã,330
5977,"Xã Tiến Hóa",Xã,330
5978,"Xã Châu Hóa",Xã,330
5979,"Xã Cao Quảng",Xã,330
5980,"Xã Văn Hóa",Xã,330
5981,"Phường Ba Đồn",Phường,335
5982,"Xã Quảng Hợp",Xã,331
5983,"Xã Quảng Kim",Xã,331
5984,"Xã Quảng Đông",Xã,331
5985,"Xã Quảng Phú",Xã,331
5986,"Xã Quảng Châu",Xã,331
5987,"Xã Quảng Thạch",Xã,331
5988,"Xã Quảng Lưu",Xã,331
5989,"Xã Quảng Tùng",Xã,331
5990,"Xã Cảnh Dương",Xã,331
5991,"Xã Quảng Tiến",Xã,331
5992,"Xã Quảng Hưng",Xã,331
5993,"Xã Quảng Xuân",Xã,331
5994,"Xã Cảnh Hóa",Xã,331
5995,"Xã Liên Trường",Xã,331
5996,"Xã Quảng Phương",Xã,331
5997,"Phường Quảng Long",Phường,335
5998,"Xã Phù Hóa",Xã,331
5999,"Phường Quảng Thọ",Phường,335
6000,"Xã Quảng Tiên",Xã,335
6001,"Xã Quảng Thanh",Xã,331
6002,"Xã Quảng Trung",Xã,335
6003,"Phường Quảng Phong",Phường,335
6004,"Phường Quảng Thuận",Phường,335
6005,"Xã Quảng Tân",Xã,335
6006,"Xã Quảng Hải",Xã,335
6007,"Xã Quảng Sơn",Xã,335
6008,"Xã Quảng Lộc",Xã,335
6009,"Xã Quảng Thủy",Xã,335
6010,"Xã Quảng Văn",Xã,335
6011,"Phường Quảng Phúc",Phường,335
6012,"Xã Quảng Hòa",Xã,335
6013,"Xã Quảng Minh",Xã,335
6014,"Thị trấn Hoàn Lão","Thị trấn",332
6015,"Thị trấn NT Việt Trung","Thị trấn",332
6016,"Xã Xuân Trạch",Xã,332
6017,"Xã Mỹ Trạch",Xã,332
